epoch,accuracy,loss,val_accuracy,val_loss
0,0.8185763955116272,0.3921326994895935,0.5381944179534912,0.716537356376648
1,0.8897569179534912,0.2777383029460907,0.5381944179534912,0.8184311985969543
2,0.9045138955116272,0.24472671747207642,0.5381944179534912,0.9879032969474792
3,0.8975694179534912,0.24681751430034637,0.5381944179534912,1.2529243230819702
4,0.9201388955116272,0.21566742658615112,0.5381944179534912,1.3311148881912231
5,0.9253472089767456,0.2008899748325348,0.5381944179534912,1.373617172241211
6,0.9192708134651184,0.19727426767349243,0.5347222089767456,1.2998920679092407
